BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,PAYMENTS
1669.01626,892.3,14,0.75,0.416667,1065.80426
117.617134,1081.23,29,0.083333,0.833333,1024.806886
3802.910134,0.0,0,0.0,0.0,915.900602
43.354029,617.34,19,0.0,0.916667,564.845244
4530.639094,0.0,0,0.0,0.0,995.539176
3529.587012,0.0,0,0.0,0.0,3603.147293
5052.910787,1062.63,29,0.5,0.75,917.236699
51.923357,835.31,13,0.1,0.4,832.140348
144.012882,675.53,2,0.166667,0.0,1945.250404
293.803208,380.59,3,0.083333,0.083333,1172.022584
11.188595,159.84,6,0.0,0.5,110.860738
516.814969,276.52,8,0.25,0.083333,927.381808
1134.122053,288.39,10,0.0,0.416667,2155.314664
11670.17985,4872.6,52,0.0,1.0,5031.032515
1569.88775,741.66,8,0.333333,0.083333,3306.369832
4532.433434,1433.26,2,0.166667,0.0,3039.325393
5505.828486,0.0,0,0.0,0.0,1355.058674
2843.394382,0.0,0,0.0,0.0,680.388185
2391.214539,4186.49,50,0.916667,0.916667,2710.98198
2270.950105,1403.42,12,0.083333,0.916667,830.130725
5193.415429,3584.8,52,1.0,1.0,1734.349114
2431.193194,0.0,0,0.0,0.0,976.859575
1232.292951,0.0,0,0.0,0.0,6050.865303
279.253475,3243.86,33,0.666667,0.916667,3105.312146
2369.91046,916.22,26,1.0,0.083333,795.94344
1917.441126,12617.19,5,0.166667,0.166667,13733.55783
7445.228843,1023.29,31,0.0,1.0,11320.00746
193.565763,1821.52,29,0.0,1.0,1543.210017
3013.590493,0.0,0,0.0,0.0,750.160714
92.406069,0.0,0,0.0,0.0,1044.949836
2472.874609,2052.74,30,0.416667,1.0,9076.561132
154.439292,1047.94,17,0.083333,0.583333,1032.089965
269.911748,1348.44,44,1.0,0.416667,1258.023851
146.04887,3256.15,22,0.916667,0.0,3498.681846
2779.833422,0.0,0,0.0,0.0,1708.484919
161.792222,2883.58,20,1.0,0.166667,3051.442623
5239.120768,1823.23,14,0.75,0.0,2107.740768
2288.014844,1753.46,50,1.0,0.0,989.999739
1526.707241,484.47,9,0.0,0.666667,1086.417545
52.598283,517.83,55,0.0,1.0,600.096058
981.886157,0.0,0,0.0,0.0,768.398403
5.270593,69.57,2,0.083333,0.0,411.825987
314.675322,1310.9,35,0.916667,1.0,1425.2566
467.244925,4001.7,109,0.583333,1.0,2259.241805
304.945628,2788.81,22,0.727273,0.0,2803.353036
1271.429631,0.0,0,0.0,0.0,526.910053
97.389327,60.0,1,0.083333,0.0,453.421982
1597.521193,211.07,6,0.0,0.416667,3187.854069
10.118033,0.0,0,0.0,0.0,648.301187
103.629108,1106.62,25,0.416667,1.0,1343.893653
993.027484,0.0,0,0.0,0.0,2185.377456
4226.501257,4900.0,7,0.166667,0.0,615.450902
1118.086877,128.8,2,0.0,0.166667,277.766526
555.131027,1586.45,51,0.416667,1.0,3219.285764
1133.572488,4063.49,44,0.75,1.0,4936.506976
3646.04461,0.0,0,0.0,0.0,975.508088
3790.914663,2655.68,111,0.333333,1.0,6173.165264
340.082231,3177.21,19,0.083333,0.666667,2658.629277
11.249863,137.84,3,0.166667,0.0,234.444295
108.548004,1099.19,25,0.583333,0.916667,1181.316469
601.68828,1358.2,26,0.2,0.7,310.912113
2529.016337,1040.74,28,0.0,1.0,1746.018537
306.90901,2768.93,23,0.25,0.916667,2605.175646
14.203161,117.0,4,0.0,0.25,346.311752
3387.93956,391.14,15,0.0,1.0,889.86432
3961.649658,2280.0,12,0.0,1.0,2216.561982
121.388989,783.83,7,0.166667,0.333333,1778.900698
354.527499,3751.42,62,0.416667,1.0,4001.942901
912.36003,10709.17,49,1.0,1.0,11381.63396
5337.987139,2545.37,21,0.0,1.0,1663.976007
4210.323012,1210.31,52,1.0,1.0,8138.429479
890.275144,435.14,7,0.166667,0.0,3334.754054
1740.169093,276.72,15,0.0,1.0,667.764492
5383.084424,9736.61,135,0.416667,1.0,15824.73587
4603.402061,0.0,0,0.0,0.0,9874.465723
18.150347,119.8,4,0.0,0.25,297.276499
2833.613641,1387.52,20,0.25,0.75,1564.459934
1547.714145,2476.31,82,0.416667,1.0,4061.48987
144.346693,1976.32,28,0.25,0.916667,1828.116915
1377.812538,14300.98,55,0.916667,0.916667,13535.67697
926.341558,45.65,1,0.083333,0.0,1293.650192
10822.05811,4850.35,208,0.916667,1.0,2740.09442
1238.932482,280.09,12,0.083333,0.916667,1575.457164
5681.962807,523.19,8,0.166667,0.416667,2167.822526
1269.019947,445.46,13,0.0,1.0,2875.999728
1592.48626,1449.48,19,0.333333,1.0,1695.90191
9502.256762,2776.09,36,0.583333,0.916667,4177.324826
57.416262,685.0,12,0.0,0.916667,559.813964
2303.956234,0.0,0,0.0,0.0,331.450159
2286.9003,4536.48,37,0.333333,1.0,5981.014712
1058.369265,0.0,0,0.0,0.0,1381.061656
4803.122987,0.0,0,0.0,0.0,1089.772516
6836.552992,0.0,0,0.0,0.0,6834.695342
3.122949,0.0,0,0.0,0.0,559.499889
1053.639683,1027.01,8,0.25,0.25,1181.14154
11734.26656,1528.12,38,0.0,0.916667,3624.231423
80.55139,2132.7,38,1.0,1.0,1731.530778
1308.786637,0.0,0,0.0,0.0,528.262752
6224.464489,4439.11,59,0.5,0.75,2546.344149
874.203747,232.8,5,0.25,0.0,1473.641228
1329.443468,0.0,0,0.0,0.0,684.599962
4372.395867,569.91,5,0.272727,0.0,1345.099869
4473.439581,656.2,12,1.0,0.0,1481.910221
1127.607606,0.0,0,0.0,0.0,662.387331
1194.651852,322.29,13,0.0,0.833333,482.355548
291.991838,2971.56,31,0.333333,0.833333,2238.594868
2929.747983,376.04,8,0.083333,0.5,1037.958748
16.005542,151.33,3,0.166667,0.0,450.83685
6937.806466,339.75,3,0.0,0.25,2163.154746
7888.028118,0.0,0,0.0,0.0,1685.554741
1020.292184,1788.1,22,0.25,0.833333,492.184722
4751.924842,1394.93,37,0.333333,1.0,2635.439016
2270.955171,25.26,1,0.083333,0.0,503.196519
2377.759245,0.0,0,0.0,0.0,4119.519203
1473.902933,0.0,0,0.0,0.0,340.239419
6853.020124,0.0,0,0.0,0.0,1863.404442
1527.644591,0.0,0,0.0,0.0,540.406147
1611.475175,807.72,36,0.0,1.0,1019.454819
344.591662,519.0,1,0.083333,0.0,663.651176
2021.641161,363.18,13,1.0,0.0,704.24077
102.228073,1074.29,21,0.166667,1.0,1075.317643
1407.26415,151.64,1,0.090909,0.0,337.890842
2158.419812,154.53,8,0.25,0.375,664.112193
1492.433396,99.75,3,0.083333,0.083333,2224.187609
5193.661885,0.0,0,0.0,0.0,2422.095104
1885.547591,0.0,0,0.0,0.0,8559.584636
54.842927,105.0,1,0.083333,0.0,329.582826
2125.107734,663.04,24,0.75,0.0,560.757972
102.832194,1067.85,21,0.583333,1.0,1480.49182
1628.609633,1340.83,28,0.416667,0.5,586.263693
1733.68291,100.0,1,0.083333,0.0,689.279807
9303.557117,6133.01,115,1.0,1.0,4054.579469
3541.960207,0.0,0,0.0,0.0,789.692304
2447.783112,431.96,9,0.166667,0.416667,740.165746
94.280326,846.06,21,0.166667,0.916667,922.71497
1628.591333,361.0,20,0.0,0.75,1018.197785
396.667584,2559.41,8,0.333333,0.166667,827.889811
5036.762745,3393.73,71,0.833333,1.0,1331.175753
248.243958,0.0,0,0.0,0.0,181.018701
109.417101,1219.85,23,1.0,0.75,2250.036431
4624.411724,2537.67,39,0.75,0.666667,1045.881353
491.605909,747.55,9,0.0,0.818182,282.956764
5329.815675,674.85,24,0.166667,0.666667,1390.662933
10.486808,241.27,1,0.083333,0.0,557.897488
4402.354047,0.0,0,0.0,0.0,1030.120113
7283.579076,209.07,1,0.083333,0.0,1543.541917
30.859227,415.04,6,0.0,0.5,485.108353
112.87035,918.6,17,0.416667,0.583333,1129.696171
7390.19856,612.1,25,0.0,0.666667,1920.45776
1274.142457,5219.95,66,0.833333,1.0,3984.42893
644.112226,638.61,12,0.083333,0.583333,2529.45977
91.231825,736.91,8,0.083333,0.5,960.373775
915.717703,55.49,7,0.0,0.416667,1221.513652
1216.594927,878.64,20,0.75,0.166667,654.24428
5941.271179,279.36,16,0.0,0.666667,3140.402423
3817.693096,4974.27,33,0.25,1.0,6752.531183
1276.941373,2196.54,44,0.333333,1.0,1410.009813
8099.879299,2352.0,50,0.833333,1.0,1863.944131
86.694598,0.0,0,0.0,0.0,543.82992
78.910866,828.14,9,0.333333,0.166667,903.603701
52.776167,508.94,12,1.0,0.0,478.833594
109.140973,319.62,13,0.666667,0.0,597.96043
2586.533933,400.0,1,0.083333,0.0,886.663668
6668.440979,5596.11,110,0.583333,1.0,17068.96724
2539.279598,820.42,19,0.666667,0.0,757.327536
2154.354852,104.0,1,0.090909,0.0,732.471319
2720.959921,66.49,3,0.0,0.166667,967.657856
693.643988,358.91,39,0.25,1.0,338.79121
3414.780266,0.0,0,0.0,0.0,718.95107
3478.070041,2465.92,41,0.75,1.0,955.30285
6378.276044,0.0,0,0.0,0.0,1376.688305
33.07464,286.4,6,0.25,0.166667,435.600387
366.68899,653.21,30,0.0,1.0,276.166583
245.17692,2481.64,41,0.0,1.0,2261.352187
786.483086,226.9,25,0.0,0.75,1391.068932
7.03142,502.33,5,0.166667,0.166667,844.120402
4379.015578,996.64,27,0.666667,0.416667,2034.929239
167.757298,320.72,20,0.0,0.916667,863.485864
1199.555426,0.0,0,0.0,0.0,707.767429
5774.207136,2102.51,37,0.333333,0.916667,4711.567357
41.461969,550.08,4,0.0,0.166667,1104.875573
1383.161918,0.0,0,0.0,0.0,276.630198
2572.878701,3975.0,5,0.416667,0.0,2386.982592
177.556406,2228.35,29,0.666667,0.583333,1842.340524
538.995587,0.0,0,0.0,0.0,3303.660591
92.816307,345.66,10,0.083333,0.75,383.914659
1247.423771,0.0,0,0.0,0.0,721.897274
911.298036,954.15,12,0.25,0.666667,283.608489
98.427228,389.24,11,0.0,0.583333,371.314009
989.993863,0.0,0,0.0,0.0,240.088742
69.352136,636.15,16,0.0,0.75,837.801642
12.029327,581.21,11,0.0,0.333333,1333.87748
1265.781431,1585.79,22,0.416667,1.0,338.977714
3682.768495,1194.15,52,0.25,0.916667,2121.026757
210.993146,90.51,1,0.083333,0.0,1240.766161
3171.17541,109.16,1,0.0,0.083333,598.08223
311.121985,744.09,19,1.0,0.166667,652.002188
3310.573808,717.14,7,0.333333,0.083333,1372.959063
408.948673,0.0,0,0.0,0.0,3902.376688
131.342635,1160.65,8,0.5,0.0,1113.408654
365.005559,421.04,6,0.083333,0.333333,1386.413639
26.599993,329.38,7,0.083333,0.25,1034.7342
1117.461472,0.0,0,0.0,0.0,171.694194
26.216029,615.16,44,0.0,0.833333,1560.047704
1106.697298,1260.13,3,0.2,0.0,1556.574701
2205.471982,3278.42,147,0.666667,1.0,2726.198575
1722.910058,45.45,2,0.083333,0.0,511.525617
1672.969871,0.0,0,0.0,0.0,341.940624
1333.896193,233.31,7,0.0,0.857143,310.700827
1329.826951,1304.96,7,0.25,0.0,625.414678
117.063942,1035.05,10,0.083333,0.666667,1336.493092
559.151424,94.0,3,0.25,0.0,254.733329
10.160744,82.04,6,0.0,0.5,139.914571
5206.452425,0.0,0,0.0,0.0,996.182712
2623.967336,3005.89,40,0.75,0.75,1245.201203
2297.324675,4474.43,44,0.75,0.416667,9481.484058
7248.040967,0.0,0,0.0,0.0,2645.690806
1917.977989,0.0,0,0.0,0.0,7189.695757
206.376314,1886.21,65,1.0,1.0,2089.598011
5283.566994,202.31,5,0.166667,0.166667,1384.838966
102.055178,999.19,16,0.25,0.416667,2181.215224
3360.689054,794.1,10,0.0,0.75,4897.570343
1046.787477,517.08,13,0.333333,0.583333,477.482016
869.091492,438.22,6,0.25,0.166667,336.521212
5292.905315,5539.68,273,0.916667,1.0,3597.677582
1856.325339,670.5,9,0.272727,0.363636,9221.922948
127.240494,760.36,17,0.083333,1.0,371.387459
2282.814895,1522.72,38,0.833333,1.0,4419.287987
859.07875,0.0,0,0.0,0.0,1408.880515
5403.208353,1085.85,19,0.5,0.166667,1572.554124
1941.539209,1366.74,20,0.083333,1.0,495.133413
5418.305735,0.0,0,0.0,0.0,1476.335057
11955.30817,0.0,0,0.0,0.0,3933.35535
1224.513636,529.34,17,0.166667,0.583333,467.463129
817.793943,478.28,7,0.181818,0.363636,635.314875
4382.112084,294.75,11,0.0,0.75,6445.786897
9264.786223,0.0,0,0.0,0.0,2535.922657
6512.478876,98.0,1,0.125,0.0,1304.362846
31.941802,417.96,13,0.0,1.0,472.60055
30.863497,143.36,8,0.0,0.666667,1377.984542
1469.720674,0.0,0,0.0,0.0,395.486928
332.888212,419.56,26,0.25,0.916667,473.166128
2421.943818,612.0,14,0.083333,0.833333,2483.286273
2200.566765,296.4,12,0.0,1.0,631.025111
1719.310566,0.0,0,0.0,0.0,458.841298
2247.126627,0.0,0,0.0,0.0,316.025009
1663.967468,0.0,0,0.0,0.0,1566.483167
1402.776239,0.0,0,0.0,0.0,152.324616
9459.138771,878.11,16,0.25,0.916667,1987.085155
4626.278301,0.0,0,0.0,0.0,613.553141
113.703142,0.0,0,0.0,0.0,851.637227
168.539199,176.73,4,0.083333,0.166667,197.074177
662.022698,280.0,1,0.125,0.0,1914.038297
1302.78269,45.65,1,0.083333,0.0,351.864266
517.118528,280.24,2,0.125,0.0,6684.559773
5598.864288,7194.53,69,1.0,1.0,12487.36815
6537.800686,1885.94,29,0.083333,0.916667,1625.320799
1308.302091,918.67,22,0.583333,0.0,258.034145
1009.062757,702.4,28,0.25,1.0,1184.723606
8.286935,125.0,10,0.0,0.75,125.140043
151.006318,1455.97,39,0.333333,0.833333,1380.904206
2062.665478,518.17,35,0.166667,1.0,1049.378278
3666.676179,0.0,0,0.0,0.0,674.881553
1764.908055,0.0,0,0.0,0.0,5126.650633
2919.796228,217.9,25,0.083333,1.0,832.687649
1925.094714,5189.51,102,1.0,0.833333,5851.06442
5291.221238,2090.47,21,0.5,0.416667,1718.461993
107.13002,15.4,1,0.083333,0.0,255.103798
124.285688,662.4,23,0.222222,0.888889,367.258695
6727.539699,711.72,23,0.916667,1.0,1303.904127
3007.470055,102.48,28,0.0,0.583333,561.592591
5715.854635,2173.99,33,0.583333,0.5,1828.965006
274.038592,286.19,7,0.083333,0.416667,911.371697
3476.603507,9683.28,15,0.5,0.25,6084.947427
1075.825135,32.0,1,0.083333,0.0,2266.903508
760.925748,360.0,9,0.0,0.888889,2312.470872
51.427334,486.01,13,0.833333,0.0,544.044265
1093.946163,0.0,0,0.0,0.0,276.73092
1630.620638,0.0,0,0.0,0.0,1117.714796
78.090426,243.48,12,0.0,1.0,152.754759
3196.409012,2083.25,22,0.0,0.666667,641.03397
447.648987,17.8,1,0.083333,0.0,9858.055448
34.356451,266.25,5,0.0,0.454545,338.565785
1497.145968,0.0,0,0.0,0.0,2986.36061
2156.616367,1695.0,10,0.0,0.25,2194.901135
2023.72438,1103.86,34,0.25,1.0,667.73252
1454.551875,0.0,0,0.0,0.0,555.202392
107.801738,922.64,16,1.0,0.083333,912.762084
4333.59727,333.08,7,0.416667,0.0,1113.279765
49.869884,363.52,11,0.166667,0.666667,383.100848
0.001289,96.12,10,0.0,0.833333,102.848649
360.774263,2437.8,30,1.0,0.5,2204.789548
2675.418129,55.0,1,0.083333,0.0,579.527874
2004.298844,1500.0,1,0.083333,0.0,675.426241
216.685655,921.18,9,0.166667,0.166667,892.146005
7119.163663,1370.21,18,1.0,0.416667,19143.03225
2720.458647,0.0,0,0.0,0.0,1462.710828
113.122729,987.23,17,0.0,1.0,1081.54001
610.678403,3724.25,39,0.833333,1.0,6486.900601
2097.470969,0.0,0,0.0,0.0,510.126277
8435.192572,0.0,0,0.0,0.0,10720.57047
1046.273731,420.89,13,0.083333,1.0,616.193938
1590.712709,674.57,11,0.75,0.0,830.768021
1513.075264,15704.04,185,0.916667,0.916667,14399.70318
1683.116573,98.0,1,0.083333,0.0,554.101761
2097.603234,963.21,11,1.0,0.0,622.542212
1060.422892,161.5,3,0.166667,0.0,2333.389981
3.03124,37.65,1,0.083333,0.0,88.090034
163.950974,1014.21,20,0.444444,0.666667,938.36331
2926.920514,1823.5,23,0.75,0.75,792.597997
1502.44469,0.0,0,0.0,0.0,404.150829
74.825456,293.5,11,0.083333,0.583333,215.258602
398.341908,0.0,0,0.0,0.0,7705.86499
9355.739389,0.0,0,0.0,0.0,2335.88734
1644.496393,0.0,0,0.0,0.0,542.414342
8084.624525,0.0,0,0.0,0.0,1910.836769
1418.215497,1003.95,15,0.166667,0.5,2218.323066
828.596569,1115.0,1,0.083333,0.0,268.295902
4232.350593,32.35,1,0.083333,0.0,1262.608728
1184.588701,704.4,21,0.0,0.916667,810.831681
3168.902659,0.0,0,0.0,0.0,390.289118
497.726827,1234.5,14,0.333333,0.416667,206.102367
868.734126,463.01,11,0.25,0.25,254.635576
996.619846,581.8,3,0.083333,0.166667,2088.919798
498.761608,1159.15,28,0.083333,1.0,5978.807577
2551.023341,485.6,7,0.083333,0.25,478.461522
1899.219514,0.0,0,0.0,0.0,7823.096006
5919.198579,9321.13,171,1.0,1.0,7303.897866
1780.299975,1907.96,36,0.583333,1.0,2766.13064
133.926073,246.75,5,0.416667,0.0,7103.026842
2567.090886,1875.54,52,0.333333,1.0,772.320791
2522.043371,0.0,0,0.0,0.0,519.343097
7333.442833,320.8,10,0.0,0.75,2036.371171
763.992973,245.0,10,0.0,0.583333,1660.561025
1193.434312,689.4,12,1.0,0.0,328.171066
1204.102388,1658.81,49,0.083333,1.0,3051.991292
595.655746,6562.24,114,1.0,1.0,6240.58958
3006.594256,9362.96,103,0.916667,1.0,7079.1781
2583.717108,1497.02,14,0.75,0.0,475.066734
311.341555,3721.39,26,0.5,0.0,4004.905569
556.43723,403.3,14,0.416667,0.333333,1318.460544
876.577775,1029.94,18,0.0,1.0,2221.896121
1666.224023,720.48,15,0.0,0.75,2473.619496
101.176482,807.66,11,0.166667,0.666667,699.466354
5408.754166,1207.24,18,0.166667,0.083333,3130.304246
1050.085007,0.0,0,0.0,0.0,593.781355
3811.587156,0.0,0,0.0,0.0,1431.650735
1672.813954,299.83,21,0.166667,0.916667,559.708549
7105.801894,0.0,0,0.0,0.0,1400.282454
2316.11093,86.1,1,0.125,0.0,447.991795
2377.742667,2527.04,92,0.333333,1.0,1461.368469
1178.90161,150.0,5,0.0,0.333333,360.303696
1007.362008,469.92,12,0.0,1.0,716.423692
1035.853615,69.0,1,0.083333,0.0,1483.636625
1709.693956,2.0,1,0.083333,0.0,4678.254753
2744.473705,529.0,5,0.166667,0.0,914.280246
4784.708882,5848.99,119,0.583333,1.0,9006.196318
193.207812,1937.7,30,1.0,0.0,2100.802868
4612.935167,158.2,3,0.0,0.2,756.247099
1294.25883,0.0,0,0.0,0.0,308.886492
3462.47534,0.0,0,0.0,0.0,5709.181577
7842.784061,5930.99,168,0.916667,1.0,12493.77894
8.258214,92.46,6,0.0,0.416667,127.082375
3474.972612,324.18,6,0.166667,0.25,950.735955
2928.480007,5747.76,81,0.583333,1.0,4901.164291
3433.295973,4342.07,20,0.666667,0.166667,3903.861413
913.520763,0.0,0,0.0,0.0,384.809455
1262.645703,329.9,6,0.166667,0.166667,905.863527
4196.43487,90.01,3,0.166667,0.0,943.446254
1051.484848,3805.44,24,0.416667,1.0,3818.15076
137.775633,0.0,0,0.0,0.0,2489.260383
2550.025268,0.0,0,0.0,0.0,266.472386
2828.765822,19.98,2,0.083333,0.0,593.220384
1452.469721,205.89,3,0.25,0.0,501.655195
2796.379188,44.7,2,0.0,0.142857,7821.035049
1414.878106,98.08,3,0.166667,0.083333,523.235492
137.636267,1567.25,232,0.083333,1.0,1541.979811
482.799015,4240.41,4,0.333333,0.0,6360.427012
291.510745,698.91,38,0.083333,1.0,684.699102
4955.580535,0.0,0,0.0,0.0,1252.775151
876.366489,4537.12,56,0.75,0.833333,2689.043472
3250.621234,247.31,7,0.0,0.5,1016.490545
8.048086,55.5,2,0.0,0.166667,318.843744
788.9737,4574.79,46,0.583333,0.833333,5097.91073
1364.528932,0.01,1,0.090909,0.0,4022.440372
25.35204,355.16,12,0.0,0.916667,357.776573
2986.422406,5132.08,66,1.0,0.583333,11454.46623
1389.583627,712.87,1,0.083333,0.0,801.18565
8636.950854,972.09,26,0.083333,1.0,2025.270282
7698.663007,673.15,14,0.25,0.75,1907.16983
1998.339616,2238.0,22,0.583333,0.416667,1985.047114
2048.573881,3111.44,50,0.5,1.0,1648.50704
463.512203,0.0,0,0.0,0.0,932.601452
1109.911791,3150.0,14,0.083333,1.0,2694.972436
1073.42481,57.0,3,0.0,0.166667,295.373115
3386.490883,560.98,20,0.727273,0.363636,1039.000037
1681.16287,1138.85,5,0.0,0.333333,3763.240294
10599.4423,4029.24,102,1.0,1.0,2343.311066
840.50105,0.0,0,0.0,0.0,805.79629
7506.908599,465.36,4,0.25,0.0,1772.157134
231.983056,0.0,0,0.0,0.0,2456.797947
4811.886042,4911.41,63,0.75,0.25,10079.38741
981.098292,180.0,12,0.0,1.0,330.620032
120.220573,1348.08,50,0.583333,1.0,1196.209266
2598.580674,4767.11,95,0.25,1.0,3774.693285
164.377503,0.0,0,0.0,0.0,684.398658
634.521032,0.0,0,0.0,0.0,80.190719
1134.648238,143.12,1,0.1,0.0,289.967312
26.325409,266.71,5,0.0,0.416667,477.592124
1756.078137,0.0,0,0.0,0.0,1083.406473
3214.530319,0.0,0,0.0,0.0,20500.17323
41.936627,717.92,10,0.166667,0.416667,628.811269
1346.309166,652.13,10,0.416667,0.083333,385.145146
329.388289,72.84,1,0.083333,0.0,467.674193
2537.892884,0.0,0,0.0,0.0,622.529592
3287.231954,0.0,0,0.0,0.0,1339.9697
84.067421,852.26,20,1.0,0.25,643.541055
1721.232782,0.0,0,0.0,0.0,714.012374
231.995439,2310.21,67,1.0,0.916667,1871.658725
430.282584,888.85,27,0.166667,1.0,1134.356357
1956.295501,0.0,0,0.0,0.0,634.788341
916.200655,1827.62,34,0.5,0.666667,1731.206869
699.586726,796.11,1,0.083333,0.0,807.665219
4478.312669,2461.9,13,0.166667,0.0,1041.825559
740.826233,2055.13,74,0.916667,1.0,1631.166246
120.984184,1122.17,29,1.0,0.333333,1138.136359
1477.102808,0.0,0,0.0,0.0,338.019603
1301.800738,0.0,0,0.0,0.0,1009.40361
1222.164025,0.0,0,0.0,0.0,385.290048
4059.059276,0.0,0,0.0,0.0,1127.493221
1189.665497,0.0,0,0.0,0.0,1656.765938
1220.359151,568.3,10,0.0,0.75,902.082618
1167.863521,94.7,2,0.166667,0.0,350.850434
2508.405988,875.05,29,0.5,1.0,1261.11301
208.362536,2252.77,30,0.333333,1.0,2018.393951
33.528505,477.5,17,0.166667,0.333333,591.867645
478.834962,1060.99,4,0.083333,0.083333,1162.790308
132.730466,739.98,6,0.0,0.416667,1167.353193
312.636004,3866.29,95,1.0,1.0,3688.890803
2235.729892,83.0,4,0.083333,0.166667,568.336744
7021.942957,0.0,0,0.0,0.0,2955.428583
309.150506,3157.86,31,0.916667,1.0,3291.320691
273.247883,60.0,1,0.083333,0.0,111.559902
31.296491,84.0,12,0.0,1.0,91.67226
374.552852,279.0,4,0.0,0.25,426.263702
146.756706,1664.95,55,0.166667,1.0,1458.490552
422.723099,344.86,4,0.25,0.0,1499.598264
1571.382204,1849.26,19,1.0,0.5,1522.895942
2696.774474,0.0,0,0.0,0.0,685.053764
3932.482783,1674.11,43,0.333333,1.0,1166.117797
349.086448,2569.94,8,0.363636,0.0,3362.877104
6460.838794,6814.47,15,1.0,0.0,1917.817732
139.449391,843.03,7,0.0,0.583333,1312.375596
1777.440238,78.47,7,0.0,0.416667,3799.466293
805.520824,4019.28,19,0.833333,0.0,3728.70891
713.959917,542.96,13,0.416667,0.416667,195.490243
1784.421367,0.0,0,0.0,0.0,2804.403394
1441.679257,0.0,0,0.0,0.0,568.212802
226.03038,435.08,15,0.916667,0.0,3796.014359
13.036611,197.0,6,0.0,0.416667,224.836018
4223.867789,2514.74,53,1.0,0.833333,964.935365
5067.576984,714.68,14,0.083333,1.0,1649.118645
62.788771,802.1,21,0.916667,0.0,710.240283
3188.47034,0.0,0,0.0,0.0,715.12033
2737.420448,0.0,0,0.0,0.0,944.591497
1502.926021,2635.9,54,0.75,0.75,951.372467
951.061932,1699.87,31,0.666667,0.75,2096.121508
10905.05381,431.93,21,0.25,0.5,39048.59762
68.20838,780.0,2,0.166667,0.0,196.173726
1297.153644,839.14,16,0.333333,0.666667,362.337779
121.024256,1850.23,18,0.0,0.916667,1826.882329
1003.704494,50.0,1,0.083333,0.0,3389.03546
1094.300448,1967.86,140,0.5,1.0,1413.122627
1467.162166,1313.26,28,0.0,1.0,1129.248446
1649.276603,0.0,0,0.0,0.0,574.233323
2660.420641,0.0,0,0.0,0.0,846.397004
44.204396,504.0,20,0.0,0.916667,818.64282
379.767959,493.5,3,0.25,0.0,3308.04995
1051.215365,0.0,0,0.0,0.0,3263.474102
447.941813,1907.2,10,0.0,0.833333,2111.91778
1089.528456,0.0,0,0.0,0.0,371.902953
1432.326731,0.0,0,0.0,0.0,138.855523
97.000375,552.09,13,0.083333,0.833333,601.430928
5.016768,284.13,11,0.0,0.916667,274.729879
238.962984,2402.64,48,1.0,1.0,2022.102581
4550.397004,548.0,7,0.25,0.0,1158.922139
2005.414367,0.0,0,0.0,0.0,746.145517
2494.774127,250.0,1,0.083333,0.0,864.527484
4623.886448,883.94,15,1.0,0.25,2790.54214
1945.906455,1650.52,21,0.0,1.0,1916.054676
2598.802288,0.0,0,0.0,0.0,773.831303
3086.75297,1015.91,23,0.333333,0.833333,938.131271
46.461265,237.99,2,0.166667,0.0,543.788113
390.55064,1261.99,16,0.416667,0.416667,18.496532
250.060059,2405.97,36,0.916667,0.416667,2105.342196
5570.18253,0.0,0,0.0,0.0,1748.960475
2113.287399,0.0,0,0.0,0.0,1927.253932
1205.191816,0.0,0,0.0,0.0,281.884143
2586.357487,0.0,0,0.0,0.0,658.61387
1543.194492,160.0,1,0.083333,0.0,692.776517
3677.471434,1.0,1,0.083333,0.0,944.992262
203.024867,542.94,8,0.0,0.416667,955.283993
5926.837633,0.0,0,0.0,0.0,1599.792795
1479.020821,958.73,30,0.0,0.833333,1187.648889
