PURCHASES,CASH_ADVANCE,INSTALLMENTS_PURCHASES,CASH_ADVANCE_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY
0.0,1188.127404,0.0,0.166667,0.0
0.0,1527.089071,0.0,0.428571,0.0
844.38,197.620055,0.0,0.083333,0.0
1537.93,247.04197,444.26,0.083333,0.583333
0.0,1767.100074,0.0,0.25,0.0
0.0,1259.571764,0.0,0.545455,0.0
0.0,1353.803704,0.0,0.333333,0.0
324.0,2039.735576,0.0,0.25,0.0
591.3,1402.722044,591.3,0.083333,0.75
3237.47,0.0,0.0,0.0,0.0
5213.41,0.0,2816.81,0.0,0.916667
137.7,0.0,102.7,0.0,0.166667
0.0,3688.086261,0.0,0.166667,0.0
3647.61,0.0,243.82,0.0,0.916667
0.0,889.412824,0.0,0.333333,0.0
100.0,4383.296268,100.0,0.166667,0.25
100.0,6964.780053,100.0,0.5,0.25
299.38,836.768709,0.0,0.083333,0.0
115.0,0.0,115.0,0.0,0.916667
1569.23,0.0,628.72,0.0,0.833333
127.46,0.0,0.0,0.0,0.0
0.0,73.99384,0.0,0.090909,0.0
0.0,6448.247202,0.0,0.333333,0.0
1411.82,0.0,865.8,0.0,0.833333
229.92,0.0,229.92,0.0,1.0
429.88,0.0,429.88,0.0,1.0
295.64,0.0,106.64,0.0,0.666667
0.0,1961.77281,0.0,0.083333,0.0
805.45,587.441992,109.55,0.25,0.666667
537.68,0.0,537.68,0.0,0.916667
361.07,0.0,256.69,0.0,1.0
99.24,0.0,99.24,0.0,0.583333
2330.0,0.0,2330.0,0.0,0.416667
0.0,454.311051,0.0,0.416667,0.0
1137.55,145.93864,0.0,0.166667,0.0
1213.23,1751.419465,0.0,0.416667,0.0
428.16,688.362421,0.0,0.25,0.0
0.0,47.241537,0.0,0.083333,0.0
0.0,7870.352952,0.0,0.416667,0.0
470.12,0.0,470.12,0.0,0.333333
629.78,0.0,205.89,0.0,0.166667
0.0,2529.709392,0.0,0.166667,0.0
660.02,189.780271,129.83,0.083333,0.25
0.0,3801.1506,0.0,0.25,0.0
2453.46,0.0,2044.49,0.0,1.0
0.0,3202.933702,0.0,1.0,0.0
5544.45,2722.524205,2375.25,0.416667,1.0
2153.83,0.0,893.75,0.0,0.916667
409.92,177.186666,409.92,0.25,1.0
806.64,0.0,124.95,0.0,0.416667
54.67,727.568806,54.67,0.166667,0.166667
848.26,1032.462268,733.26,0.083333,0.833333
921.2,0.0,256.47,0.0,0.25
636.83,0.0,0.0,0.0,0.0
989.32,0.0,0.0,0.0,0.0
208.4,0.0,208.4,0.0,0.333333
334.73,19.551802,0.0,0.083333,0.0
961.12,0.0,0.0,0.0,0.0
73.45,0.0,0.0,0.0,0.0
0.0,45.175571,0.0,0.083333,0.0
0.0,2272.984507,0.0,0.083333,0.0
760.38,0.0,490.85,0.0,1.0
135.0,4345.320169,65.0,0.5,0.4
0.0,2539.708186,0.0,0.416667,0.0
0.0,4020.9308,0.0,0.25,0.0
0.0,2592.516363,0.0,0.625,0.0
65.5,0.0,0.0,0.0,0.0
509.88,93.018864,509.88,0.083333,1.0
433.2,0.0,433.2,0.0,1.0
222.7,0.0,128.0,0.0,0.333333
83.0,9003.084705,0.0,0.25,0.0
100.94,0.0,100.94,0.0,0.166667
0.0,102.319161,0.0,0.166667,0.0
4400.0,913.382295,400.0,0.083333,0.333333
118.05,157.301178,118.05,0.25,0.083333
1045.76,0.0,982.56,0.0,1.0
1280.58,0.0,1043.18,0.0,0.833333
205.92,0.0,205.92,0.0,0.666667
171.06,0.0,171.06,0.0,0.5
1272.53,0.0,915.89,0.0,1.0
1672.55,2768.037239,1564.66,0.166667,1.0
1518.26,39.054692,493.43,0.083333,0.916667
356.32,0.0,356.32,0.0,0.875
558.08,0.0,66.04,0.0,0.166667
113.0,189.801109,0.0,0.1,0.0
50.85,0.0,0.0,0.0,0.0
1053.52,0.0,0.0,0.0,0.0
205.84,1076.492197,0.0,0.25,0.0
199.73,0.0,177.73,0.0,0.454545
3955.35,0.0,452.99,0.0,0.166667
1556.66,0.0,1347.33,0.0,0.833333
0.0,5625.798427,0.0,0.083333,0.0
1020.76,0.0,1020.76,0.0,1.0
790.6,0.0,726.7,0.0,1.0
2673.3,4104.024116,401.28,0.5,1.0
462.32,0.0,462.32,0.0,0.5
162.04,0.0,89.0,0.0,0.166667
130.0,0.0,60.0,0.0,0.166667
0.0,3511.369006,0.0,0.166667,0.0
0.0,4904.289845,0.0,0.833333,0.0
60.3,0.0,0.0,0.0,0.0
900.45,0.0,0.0,0.0,0.0
0.0,2120.653422,0.0,0.333333,0.0
3048.4,119.336811,547.6,0.083333,0.333333
0.0,1204.068667,0.0,0.583333,0.0
0.0,496.939698,0.0,0.083333,0.0
309.74,0.0,309.74,0.0,1.0
6508.72,0.0,3165.82,0.0,1.0
477.42,0.0,477.42,0.0,1.0
0.0,101.183886,0.0,0.083333,0.0
612.25,1422.284696,612.25,0.083333,1.0
0.0,1655.456304,0.0,0.166667,0.0
0.0,2289.78885,0.0,0.416667,0.0
0.0,5489.844176,0.0,0.571429,0.0
0.0,245.067148,0.0,0.083333,0.0
0.0,1422.490362,0.0,0.083333,0.0
168.08,0.0,168.08,0.0,0.666667
0.0,5187.029833,0.0,0.25,0.0
0.0,137.757459,0.0,0.083333,0.0
0.0,124.941315,0.0,0.083333,0.0
169.01,0.0,169.01,0.0,0.25
95.67,272.559361,0.0,0.083333,0.0
0.0,758.123122,0.0,0.083333,0.0
0.0,3225.842654,0.0,0.666667,0.0
1401.54,0.0,1401.54,0.0,1.0
825.96,913.94708,0.0,0.166667,0.0
964.67,0.0,0.0,0.0,0.0
1653.91,0.0,656.81,0.0,0.583333
111.39,0.0,0.0,0.0,0.0
197.7,271.900257,0.0,0.083333,0.0
0.0,2070.856333,0.0,0.666667,0.0
0.0,99.516488,0.0,0.083333,0.0
0.0,1466.123982,0.0,0.083333,0.0
309.86,0.0,309.86,0.0,0.5
585.6,0.0,585.6,0.0,1.0
1004.3,0.0,1004.3,0.0,0.833333
0.0,1547.268611,0.0,0.25,0.0
1554.42,1329.288028,1361.32,0.5,1.0
0.0,655.669266,0.0,0.833333,0.0
0.0,603.491005,0.0,0.272727,0.0
0.0,3682.382663,0.0,0.75,0.0
436.0,3298.084294,436.0,0.25,0.416667
0.0,3706.755143,0.0,0.333333,0.0
853.75,0.0,730.25,0.0,0.333333
110.0,342.027342,0.0,0.333333,0.0
154.5,0.0,0.0,0.0,0.0
22381.97,0.0,3231.95,0.0,0.583333
902.43,0.0,0.0,0.0,0.0
1086.16,0.0,898.16,0.0,1.0
188.0,2747.982493,0.0,0.416667,0.0
120.0,0.0,0.0,0.0,0.0
955.59,0.0,81.74,0.0,0.083333
2923.07,3801.850865,161.07,0.166667,0.583333
258.86,143.228646,233.34,0.083333,0.666667
1367.73,0.0,1367.73,0.0,1.0
342.0,5409.095889,165.0,0.416667,0.166667
0.0,748.241727,0.0,0.25,0.0
3011.36,0.0,3011.36,0.0,0.416667
849.78,0.0,0.0,0.0,0.0
698.99,1208.994937,698.99,0.363636,0.454545
301.07,0.0,0.0,0.0,0.0
4877.66,0.0,2536.5,0.0,1.0
618.0,0.0,285.0,0.0,0.333333
1600.09,78.600122,174.96,0.083333,0.25
5819.46,0.0,1173.44,0.0,1.0
0.0,2179.449214,0.0,0.416667,0.0
147.7,0.0,147.7,0.0,0.666667
26.8,470.846474,0.0,0.428571,0.0
0.0,2719.782919,0.0,0.166667,0.0
1693.03,0.0,1654.03,0.0,0.916667
0.0,440.692946,0.0,0.083333,0.0
99.0,2999.769235,0.0,0.583333,0.0
435.72,0.0,390.07,0.0,0.5
1178.12,0.0,276.62,0.0,1.0
851.21,0.0,590.76,0.0,0.75
224.4,0.0,0.0,0.0,0.0
1433.2,254.450638,945.46,0.166667,0.583333
0.0,3882.683613,0.0,0.25,0.0
0.0,1209.369868,0.0,0.083333,0.0
1770.0,460.484164,0.0,0.083333,0.0
414.48,0.0,414.48,0.0,1.0
1278.5,0.0,0.0,0.0,0.0
1182.95,0.0,464.2,0.0,1.0
2948.1,0.0,241.51,0.0,0.5
984.31,508.157584,0.0,0.25,0.0
1013.6,476.74727,0.0,0.083333,0.0
3597.02,0.0,763.89,0.0,1.0
833.98,0.0,0.0,0.0,0.0
0.0,174.369769,0.0,0.166667,0.0
2188.88,0.0,2087.88,0.0,1.0
646.28,2350.427153,224.11,0.416667,0.5
436.8,0.0,286.8,0.0,1.0
277.06,0.0,277.06,0.0,0.5
892.0,0.0,329.0,0.0,0.25
689.67,73.693002,460.8,0.083333,0.666667
1901.71,206.61878,48.6,0.083333,0.416667
2429.23,0.0,748.53,0.0,1.0
459.51,0.0,184.86,0.0,0.3
3408.01,0.0,0.0,0.0,0.0
2254.03,988.51815,646.64,0.083333,0.75
999.77,6507.113368,999.77,0.583333,0.75
525.0,0.0,525.0,0.0,1.0
554.79,468.601675,0.0,0.25,0.0
0.0,5427.830151,0.0,0.333333,0.0
387.42,0.0,387.42,0.0,0.916667
158.0,0.0,158.0,0.0,0.25
4527.64,0.0,200.33,0.0,0.333333
83.47,0.0,0.0,0.0,0.0
283.88,3637.857309,159.0,0.333333,0.166667
0.0,777.912775,0.0,0.333333,0.0
0.0,1133.582799,0.0,0.25,0.0
354.92,340.821615,0.0,0.416667,0.0
197.0,3926.684678,116.5,0.333333,0.75
0.0,292.385578,0.0,0.083333,0.0
0.0,1932.460679,0.0,1.5,0.0
0.0,4930.998256,0.0,0.166667,0.0
0.0,720.251306,0.0,0.2,0.0
803.57,0.0,803.57,0.0,1.0
764.19,279.13821,764.19,0.166667,0.666667
0.0,279.693602,0.0,0.333333,0.0
215.0,0.0,0.0,0.0,0.0
1959.04,5124.126997,389.0,0.555556,0.555556
150.0,1434.135353,0.0,0.083333,0.0
881.87,0.0,372.0,0.0,0.272727
120.0,394.626936,0.0,0.25,0.0
1864.5,148.542419,0.0,0.333333,0.0
170.0,0.0,0.0,0.0,0.0
1344.85,2509.019799,0.0,0.25,0.0
603.6,0.0,350.0,0.0,0.416667
203.6,0.0,203.6,0.0,0.666667
951.97,0.0,287.14,0.0,0.583333
2626.06,0.0,389.38,0.0,1.0
792.35,0.0,792.35,0.0,0.916667
669.19,0.0,0.0,0.0,0.0
270.21,232.881575,0.0,0.083333,0.0
2072.43,0.0,554.03,0.0,0.5
0.0,1498.390707,0.0,0.333333,0.0
652.24,0.0,0.0,0.0,0.0
145.28,1404.503073,110.03,0.416667,0.75
146.68,2206.510074,104.02,0.333333,0.166667
473.34,0.0,473.34,0.0,0.833333
143.0,1358.395174,143.0,0.166667,0.083333
80.06,0.0,0.0,0.0,0.0
0.0,1335.247069,0.0,0.166667,0.0
98.0,2683.566903,98.0,0.083333,0.25
1628.08,0.0,1001.85,0.0,0.75
63.3,0.0,63.3,0.0,0.25
0.0,18.123413,0.0,0.083333,0.0
830.0,0.0,830.0,0.0,0.416667
789.96,0.0,50.0,0.0,0.166667
353.22,185.02165,225.94,0.25,0.916667
150.0,0.0,0.0,0.0,0.0
0.0,1435.898249,0.0,0.083333,0.0
0.0,1425.748356,0.0,0.333333,0.0
0.0,462.861443,0.0,0.272727,0.0
119.46,0.0,59.19,0.0,0.083333
909.16,2600.803827,395.38,0.25,0.666667
582.85,0.0,100.64,0.0,0.833333
1130.25,1811.549006,0.0,0.5,0.0
749.0,7130.160309,450.0,0.833333,0.416667
0.0,252.318137,0.0,0.090909,0.0
149.88,0.0,119.98,0.0,0.5
55.12,0.0,0.0,0.0,0.0
588.48,0.0,0.0,0.0,0.0
1301.9,0.0,132.0,0.0,0.416667
0.0,3502.346314,0.0,0.25,0.0
854.2,0.0,0.0,0.0,0.0
1022.84,0.0,0.0,0.0,0.0
71.65,0.0,71.65,0.0,0.166667
14215.0,464.795495,0.0,0.083333,0.0
129.0,2168.295882,0.0,0.166667,0.0
0.0,3719.359585,0.0,0.5,0.0
318.85,3541.752608,318.85,0.333333,0.75
221.2,0.0,0.0,0.0,0.0
1216.21,145.058195,0.0,0.083333,0.0
0.0,1335.303813,0.0,0.583333,0.0
1256.49,1381.853089,376.88,0.166667,0.5
960.24,0.0,960.24,0.0,0.818182
0.0,1387.07837,0.0,0.25,0.0
335.68,2607.530791,335.68,0.5,0.583333
0.0,275.691831,0.0,0.083333,0.0
8754.59,0.0,117.86,0.0,0.25
261.12,958.092503,27.58,0.916667,0.166667
0.0,4195.104578,0.0,0.583333,0.0
614.53,0.0,303.31,0.0,0.333333
1005.72,6203.612318,785.72,0.666667,0.833333
56.0,0.0,0.0,0.0,0.0
2863.92,0.0,2863.92,0.0,1.0
645.96,1214.196152,586.06,0.166667,0.916667
0.0,2844.307484,0.0,0.166667,0.0
0.0,3210.308898,0.0,0.083333,0.0
218.0,2527.492866,0.0,0.25,0.0
1351.68,94.976442,448.28,0.083333,0.583333
133.34,0.0,133.34,0.0,0.333333
1760.55,7418.467899,1707.55,0.333333,1.0
70.65,0.0,0.0,0.0,0.0
0.0,2994.309677,0.0,0.666667,0.0
1560.21,1862.018701,249.96,0.083333,1.0
549.08,67.423321,332.13,0.083333,1.0
10199.63,113.120409,5614.19,0.166667,1.0
259.32,0.0,259.32,0.0,1.0
48.16,9139.119365,0.0,0.166667,0.0
503.25,0.0,503.25,0.0,0.833333
0.0,3335.783756,0.0,0.333333,0.0
1059.59,0.0,0.0,0.0,0.0
60.54,988.385871,60.54,0.083333,0.166667
262.08,0.0,262.08,0.0,1.0
424.84,0.0,0.0,0.0,0.0
817.62,0.0,563.48,0.0,0.666667
59.0,196.906234,0.0,0.083333,0.0
550.53,0.0,550.53,0.0,1.0
208.0,6728.679523,0.0,0.416667,0.0
70.0,296.081137,0.0,0.416667,0.0
335.0,0.0,335.0,0.0,0.416667
405.0,0.0,405.0,0.0,0.75
899.8,1694.266621,899.8,0.25,1.0
2205.51,0.0,1132.02,0.0,1.0
0.0,4372.393835,0.0,0.545455,0.0
169.03,432.747965,149.03,0.083333,0.5
804.18,0.0,804.18,0.0,0.416667
898.34,0.0,603.34,0.0,0.416667
1358.88,0.0,1242.25,0.0,1.0
1684.29,0.0,63.6,0.0,0.166667
436.3,0.0,436.3,0.0,0.4
63.62,0.0,0.0,0.0,0.0
577.58,529.067202,577.58,0.25,1.0
1438.76,0.0,378.1,0.0,0.333333
2815.82,0.0,768.17,0.0,1.0
67.84,2665.236381,0.0,0.333333,0.0
107.33,3404.231913,0.0,0.333333,0.0
354.04,0.0,0.0,0.0,0.0
663.0,5515.966342,0.0,0.666667,0.0
3727.77,0.0,499.92,0.0,1.0
1725.05,1004.424902,1025.0,0.416667,0.75
2556.32,4091.326388,989.9,0.5,0.416667
960.0,958.069623,960.0,0.25,1.0
2455.75,0.0,225.0,0.0,0.25
532.66,0.0,190.0,0.0,0.25
4.99,0.0,0.0,0.0,0.0
0.0,1357.652469,0.0,0.083333,0.0
208.5,0.0,208.5,0.0,0.25
0.0,1877.531533,0.0,0.333333,0.0
1020.3,180.93905,0.0,0.166667,0.0
0.0,1658.888269,0.0,0.166667,0.0
17.7,0.0,0.0,0.0,0.0
140.0,0.0,0.0,0.0,0.0
617.5,0.0,617.5,0.0,0.833333
3710.57,588.051695,2110.57,0.083333,0.916667
644.16,0.0,644.16,0.0,0.833333
102.98,0.0,102.98,0.0,0.166667
0.0,1831.109653,0.0,0.1,0.0
170.92,0.0,0.0,0.0,0.0
622.16,0.0,622.16,0.0,0.583333
469.83,0.0,0.0,0.0,0.0
0.0,4707.988554,0.0,1.0,0.0
542.7,305.496366,0.0,0.166667,0.0
2591.77,1437.475493,635.68,0.25,1.0
14686.1,3422.724703,14686.1,0.083333,1.0
26.12,158.971239,0.0,0.083333,0.0
0.0,5452.074197,0.0,0.083333,0.0
0.0,1408.583789,0.0,0.142857,0.0
2204.54,0.0,1326.65,0.0,1.0
0.0,209.211041,0.0,0.166667,0.0
61.21,0.0,0.0,0.0,0.0
236.28,0.0,0.0,0.0,0.0
1383.67,0.0,24.9,0.0,0.166667
287.43,1661.975726,287.43,0.5,0.666667
1999.7,0.0,1648.7,0.0,0.75
0.0,2934.816408,0.0,0.5,0.0
365.0,377.340385,0.0,0.083333,0.0
2233.3,0.0,0.0,0.0,0.0
5073.53,0.0,321.27,0.0,0.666667
541.6,0.0,541.6,0.0,0.75
0.0,3666.845105,0.0,0.416667,0.0
0.0,2577.952598,0.0,0.416667,0.0
178.67,0.0,178.67,0.0,0.5
2196.38,2716.83907,327.55,0.416667,0.166667
0.0,109.398095,0.0,0.083333,0.0
0.0,713.245337,0.0,0.166667,0.0
4678.63,0.0,1288.9,0.0,1.0
1806.5,4354.491196,830.0,0.333333,0.166667
546.7,0.0,546.7,0.0,0.75
0.0,438.517219,0.0,0.083333,0.0
372.16,1172.467897,46.84,0.166667,0.333333
17.8,0.0,0.0,0.0,0.0
350.0,0.0,0.0,0.0,0.0
0.0,4822.559803,0.0,0.166667,0.0
258.9,251.188184,0.0,0.166667,0.0
1543.75,2188.478475,0.0,0.5,0.0
34.83,0.0,0.0,0.0,0.0
142.8,0.0,0.0,0.0,0.0
65.0,354.816958,0.0,0.272727,0.0
0.0,364.974098,0.0,0.083333,0.0
47.8,0.0,47.8,0.0,0.083333
75.0,1270.19897,75.0,0.166667,0.166667
0.0,2628.993114,0.0,0.666667,0.0
417.08,2126.961648,0.0,0.416667,0.0
0.0,7217.705353,0.0,0.25,0.0
0.0,312.283682,0.0,0.166667,0.0
21.0,0.0,21.0,0.0,0.083333
1674.16,0.0,0.0,0.0,0.0
264.98,1556.629433,264.98,0.333333,0.111111
500.67,0.0,0.0,0.0,0.0
1879.92,934.051432,0.0,0.272727,0.0
1808.6,450.417925,0.0,0.166667,0.0
1016.34,0.0,0.0,0.0,0.0
710.09,0.0,318.09,0.0,0.416667
468.6,18.126683,133.2,0.083333,1.0
645.83,2607.507856,0.0,0.916667,0.0
869.26,0.0,869.26,0.0,0.75
1171.28,0.0,315.0,0.0,1.0
103.68,0.0,0.0,0.0,0.0
584.34,0.0,0.0,0.0,0.0
256.5,0.0,256.5,0.0,0.416667
1257.27,0.0,141.35,0.0,0.583333
192.88,0.0,54.88,0.0,0.5
1935.16,0.0,0.0,0.0,0.0
1995.25,0.0,1585.04,0.0,1.0
63.38,1131.804112,63.38,0.25,0.166667
0.0,782.193415,0.0,0.333333,0.0
94.5,0.0,94.5,0.0,0.583333
67.55,1935.971876,67.55,0.333333,0.166667
2452.69,0.0,911.0,0.0,0.416667
230.04,0.0,0.0,0.0,0.0
351.0,2412.0422,351.0,0.083333,0.666667
177.76,0.0,177.76,0.0,0.777778
30.6,112.385792,0.0,0.25,0.0
2675.53,0.0,1542.84,0.0,1.0
0.0,989.764347,0.0,0.25,0.0
0.0,2794.326341,0.0,1.166667,0.0
536.0,0.0,536.0,0.0,0.25
1301.05,0.0,1271.05,0.0,1.0
571.64,0.0,571.64,0.0,0.666667
0.0,437.808586,0.0,0.166667,0.0
182.1,0.0,182.1,0.0,0.833333
0.0,5518.29804,0.0,0.166667,0.0
3197.42,1668.819905,0.0,0.166667,0.0
0.0,10746.54538,0.0,1.0,0.0
0.0,6817.656826,0.0,0.333333,0.0
502.52,0.0,502.52,0.0,0.333333
0.0,6543.824302,0.0,0.5,0.0
0.0,3674.314806,0.0,0.166667,0.0
199.96,0.0,0.0,0.0,0.0
5410.31,0.0,3144.93,0.0,1.0
0.0,173.972384,0.0,0.5,0.0
2491.83,3504.619697,1042.71,0.416667,0.75
5714.5,3575.55006,2659.0,0.5,1.0
0.0,3970.509167,0.0,0.333333,0.0
14.98,0.0,0.0,0.0,0.0
1642.94,2154.941692,0.0,0.416667,0.0
54.25,2986.039891,54.25,0.333333,0.333333
4544.7,470.690431,2960.74,0.166667,1.0
850.44,0.0,700.44,0.0,1.0
1182.08,4295.168396,749.83,0.083333,0.833333
1771.78,0.0,1540.55,0.0,0.916667
0.0,127.034,0.0,0.333333,0.0
360.0,4267.21357,0.0,0.5,0.0
269.75,0.0,0.0,0.0,0.0
10755.68,573.846921,4266.94,0.166667,0.833333
184.0,1881.773648,0.0,0.666667,0.0
1440.93,0.0,1414.32,0.0,0.75
39.83,0.0,6.33,0.0,0.083333
399.96,0.0,399.96,0.0,1.0
6856.25,0.0,0.0,0.0,0.0
2485.54,0.0,136.24,0.0,0.583333
0.0,274.463254,0.0,0.083333,0.0
81.1,249.897384,0.0,0.25,0.0
503.64,7811.002437,0.0,0.666667,0.0
3338.1,0.0,3119.28,0.0,1.0
0.0,381.399683,0.0,0.333333,0.0
501.09,0.0,0.0,0.0,0.0
136.19,0.0,0.0,0.0,0.0
368.49,1731.561995,0.0,0.166667,0.0
0.0,1034.617513,0.0,0.285714,0.0
0.0,4834.483762,0.0,0.25,0.0
323.55,0.0,0.0,0.0,0.0
35.0,804.52054,0.0,0.666667,0.0
1218.92,0.0,1218.92,0.0,1.0
504.5,2800.75903,296.9,0.583333,0.75
29.99,0.0,0.0,0.0,0.0
3200.0,0.0,3200.0,0.0,0.777778
0.0,333.917678,0.0,0.166667,0.0
85.5,0.0,85.5,0.0,0.166667
482.24,903.843591,90.0,0.272727,0.090909
504.33,2308.315512,269.94,0.25,0.5
428.0,0.0,318.0,0.0,0.333333
102.4,526.948456,102.39,0.083333,0.666667
0.0,147.114012,0.0,0.333333,0.0
1200.0,0.0,1200.0,0.0,0.916667
249.96,828.943053,249.96,0.166667,0.833333
4019.86,5632.549503,392.0,0.333333,0.583333
2313.68,0.0,2188.28,0.0,1.0
545.74,381.203187,435.74,0.166667,0.5
1286.1,95.526303,156.28,0.083333,0.416667
1073.97,0.0,0.0,0.0,0.0
50.0,2172.551397,0.0,0.166667,0.0
3663.31,0.0,918.43,0.0,0.833333
0.0,3711.466877,0.0,0.75,0.0
1050.76,0.0,0.0,0.0,0.0
72.0,0.0,72.0,0.0,0.166667
3028.94,0.0,995.0,0.0,0.166667
1813.87,0.0,897.67,0.0,1.0
1021.66,0.0,996.66,0.0,0.083333
2219.33,0.0,158.83,0.0,0.333333
150.0,264.96017,0.0,0.083333,0.0
43.2,176.22717,43.2,0.333333,0.083333
1632.83,0.0,1347.83,0.0,1.0
0.0,4257.018953,0.0,0.333333,0.0
720.0,0.0,720.0,0.0,0.916667
0.0,188.762242,0.0,0.083333,0.0
662.98,495.595993,79.98,0.181818,0.090909
1894.5,808.489505,292.8,0.166667,0.75
6920.08,0.0,1737.37,0.0,0.5
0.0,892.792807,0.0,0.1,0.0
1716.11,0.0,0.0,0.0,0.0
0.0,1286.356207,0.0,0.333333,0.0
247.45,3760.827918,247.45,0.083333,0.5
0.0,1817.167913,0.0,0.333333,0.0
866.57,0.0,181.7,0.0,0.166667
25.2,1920.24988,0.0,0.583333,0.0
750.0,0.0,500.0,0.0,0.333333
0.0,56.461898,0.0,0.166667,0.0
1422.12,4798.127161,225.14,0.666667,0.5
2580.63,0.0,971.89,0.0,0.833333
2653.49,3516.374364,620.48,0.666667,0.5
0.0,191.751369,0.0,0.083333,0.0
2476.45,253.273353,851.95,0.083333,1.0
0.0,5312.922403,0.0,0.666667,0.0
2325.75,461.862131,0.0,0.25,0.0
374.94,1062.414129,374.94,0.111111,0.888889
673.8,1187.524461,0.0,0.25,0.0
0.0,119.945758,0.0,0.083333,0.0
4398.65,2483.768145,4098.65,0.333333,1.0
497.83,0.0,63.03,0.0,0.181818
2432.9,0.0,632.9,0.0,0.916667
0.0,762.875848,0.0,0.181818,0.0
0.0,6050.562566,0.0,0.666667,0.0
840.48,411.828101,330.48,0.166667,0.333333
384.4,0.0,384.4,0.0,0.777778
718.01,0.0,0.0,0.0,0.0
812.78,3217.292489,135.98,0.583333,0.25
0.0,217.314696,0.0,0.333333,0.0
915.81,1678.175594,915.81,0.25,0.5
599.74,160.70672,75.24,0.166667,0.166667
774.91,0.0,0.0,0.0,0.0
1669.58,0.0,609.0,0.0,0.416667
680.14,0.0,680.14,0.0,0.666667
484.49,0.0,179.49,0.0,0.416667
898.18,0.0,99.4,0.0,0.083333
323.99,10614.20378,0.0,0.25,0.0
1094.41,0.0,874.4,0.0,0.714286
220.0,330.0146,0.0,0.166667,0.0
69.9,0.0,0.0,0.0,0.0
437.52,0.0,264.92,0.0,0.916667
693.43,0.0,631.43,0.0,0.916667
1425.23,2637.011333,216.78,0.333333,0.416667
0.0,1535.271649,0.0,0.166667,0.0
161.27,0.0,0.0,0.0,0.0
6954.28,61.792952,512.88,0.083333,1.0
349.0,0.0,349.0,0.0,0.083333
70.81,0.0,70.81,0.0,0.571429
0.0,276.598043,0.0,0.416667,0.0
549.0,882.773966,0.0,0.333333,0.0
1581.43,0.0,284.69,0.0,0.5
3039.16,0.0,2600.0,0.0,0.916667
655.21,0.0,0.0,0.0,0.0
0.0,1700.400179,0.0,0.454545,0.0
1839.69,0.0,338.64,0.0,0.583333
2186.22,0.0,412.1,0.0,0.25
1167.86,3463.175221,1167.86,0.6,0.7
319.92,0.0,319.92,0.0,1.0
183.0,0.0,0.0,0.0,0.0
1435.79,0.0,673.67,0.0,0.75
0.0,3027.725404,0.0,0.5,0.0
2480.63,1657.436894,442.39,0.5,0.583333
358.34,0.0,358.34,0.0,0.833333
0.0,2167.305318,0.0,0.833333,0.0
0.0,287.364895,0.0,0.083333,0.0
1971.57,0.0,1520.63,0.0,0.5
297.96,0.0,297.96,0.0,0.916667
5519.0,0.0,532.57,0.0,0.583333
22.48,0.0,0.0,0.0,0.0
895.11,0.0,0.0,0.0,0.0
835.71,0.0,835.71,0.0,0.916667
934.07,0.0,93.0,0.0,0.416667
204.8,4283.656363,204.8,0.833333,0.75
806.71,0.0,0.0,0.0,0.0
2484.76,0.0,2110.58,0.0,1.0
0.0,2475.856774,0.0,0.75,0.0
521.32,2054.006911,321.32,0.416667,0.666667
0.0,7955.964618,0.0,0.333333,0.0
891.66,0.0,0.0,0.0,0.0
0.0,1936.701702,0.0,0.166667,0.0
640.48,0.0,0.0,0.0,0.0
1215.64,0.0,0.0,0.0,0.0
290.0,0.0,290.0,0.0,0.916667
0.0,4179.249342,0.0,0.166667,0.0
442.76,0.0,442.76,0.0,1.0
0.0,1680.241238,0.0,0.25,0.0
2546.94,0.0,1410.58,0.0,0.583333
0.0,1479.440572,0.0,0.166667,0.0
299.65,0.0,0.0,0.0,0.0
0.0,306.3199,0.0,0.166667,0.0
3782.09,0.0,1332.09,0.0,0.666667
1562.4,0.0,1562.4,0.0,0.888889
1013.0,0.0,1013.0,0.0,0.416667
46.3,378.517888,46.3,0.083333,0.083333
0.0,378.769414,0.0,0.333333,0.0
0.0,557.540201,0.0,0.166667,0.0
381.5,0.0,381.5,0.0,0.583333
1572.67,0.0,0.0,0.0,0.0
1711.11,0.0,1173.69,0.0,1.0
1526.54,0.0,520.85,0.0,0.5
689.93,916.447583,689.93,0.083333,0.75
924.69,0.0,502.69,0.0,0.416667
837.43,0.0,798.43,0.0,1.0
1021.19,11220.76636,579.64,0.5,0.7
1678.69,392.356874,150.0,0.083333,0.333333
666.98,0.0,0.0,0.0,0.0
673.28,477.616267,0.0,0.25,0.0
897.56,0.0,0.0,0.0,0.0
0.0,1374.874243,0.0,0.083333,0.0
1476.02,0.0,831.95,0.0,1.0
119.28,0.0,119.28,0.0,1.0
0.0,2732.692813,0.0,0.916667,0.0
184.23,0.0,184.23,0.0,1.0
0.0,1483.168185,0.0,0.25,0.0
2194.29,0.0,129.04,0.0,0.375
6661.25,0.0,855.75,0.0,0.5
0.0,257.198087,0.0,0.083333,0.0
2552.55,0.0,1926.04,0.0,0.916667
246.56,0.0,0.0,0.0,0.0
449.4,0.0,449.4,0.0,1.0
0.0,209.970707,0.0,0.416667,0.0
0.0,4573.876388,0.0,0.083333,0.0
125.37,0.0,125.37,0.0,1.0
